Row	Column	Column_merged	Row_merged	ICLID	Repetition	Condition	Timepoint	Abs680	Abs750	average_blank_per_plate_abs680	average_blank_per_plate_abs750	Abs680_fixed	Abs750_fixed
B	5	1	B	ICL_129B	Rep2	B	0	0.099200003	0.103500001	0.101350001	0.103016668	-0.002149998	0.000483333
B	6	2	B	ICL_117	Rep2	B	0	0.094300002	0.100000001	0.101350001	0.103016668	-0.007049999	-0.003016667
B	7	3	B	ICL_170	Rep2	B	0	0.093199998	0.096799999	0.101350001	0.103016668	-0.008150003	-0.006216669
B	8	4	B	ICL_24	Rep2	B	0	0.098300003	0.102399997	0.101350001	0.103016668	-0.003049998	-0.000616671
B	9	1	B	ICL_129B	Rep3	B	0	0.097199999	0.100199997	0.101350001	0.103016668	-0.004150002	-0.002816671
B	10	2	B	ICL_117	Rep3	B	0	0.092200004	0.095399998	0.101350001	0.103016668	-0.009149997	-0.00761667
B	11	3	B	ICL_170	Rep3	B	0	0.092600003	0.096699998	0.101350001	0.103016668	-0.008749998	-0.006316671
B	12	4	B	ICL_24	Rep3	B	0	0.093699999	0.0999	0.101350001	0.103016668	-0.007650002	-0.003116669
C	1	1	C	ICL_100	Rep1	B	0	0.097900003	0.100500003	0.101350001	0.103016668	-0.003449998	-0.002516666
C	2	2	C	ICL_118B	Rep1	B	0	0.150399998	0.112000003	0.101350001	0.103016668	0.049049997	0.008983335
C	3	3	C	ICL_116	Rep1	B	0	0.145199999	0.130999997	0.101350001	0.103016668	0.043849998	0.027983329
C	4	4	C	BLANK	Rep1	blank	0	0.144500002	0.130700007	0.101350001	0.103016668	0.043150002	0.027683339
C	5	1	C	ICL_100	Rep2	B	0	0.127399996	0.102600001	0.101350001	0.103016668	0.026049995	-0.000416668
C	6	2	C	ICL_118B	Rep2	B	0	0.110600002	0.097800002	0.101350001	0.103016668	0.009250001	-0.005216667
C	7	3	C	ICL_116	Rep2	B	0	0.098300003	0.100400001	0.101350001	0.103016668	-0.003049998	-0.002616667
C	8	4	C	BLANK	Rep2	blank	0	0.094700001	0.1008	0.101350001	0.103016668	-0.00665	-0.002216668
C	9	1	C	ICL_100	Rep3	B	0	0.0977	0.102799997	0.101350001	0.103016668	-0.003650001	-0.000216672
C	10	2	C	ICL_118B	Rep3	B	0	0.098800004	0.102499999	0.101350001	0.103016668	-0.002549997	-0.000516669
C	11	3	C	ICL_116	Rep3	B	0	0.091899998	0.095899999	0.101350001	0.103016668	-0.009450002	-0.007116669
C	12	4	C	BLANK	Rep3	blank	0	0.092200004	0.0973	0.101350001	0.103016668	-0.009149997	-0.005716668
D	1	1	D	ICL_101	Rep1	B	0	0.1008	0.103799999	0.101350001	0.103016668	-0.000550001	0.00078333
D	2	2	D	ICL_132	Rep1	B	0	0.164000005	0.138600007	0.101350001	0.103016668	0.062650004	0.035583338
D	3	3	D	ICL_199	Rep1	B	0	0.158299997	0.148300007	0.101350001	0.103016668	0.056949997	0.045283339
D	4	4	D	ICL_129A	Rep1	B	0	0.147100002	0.1347	0.101350001	0.103016668	0.045750001	0.031683332
D	5	1	D	ICL_101	Rep2	B	0	0.142100006	0.124300003	0.101350001	0.103016668	0.040750006	0.021283335
D	6	2	D	ICL_132	Rep2	B	0	0.130999997	0.107000001	0.101350001	0.103016668	0.029649997	0.003983332
D	7	3	D	ICL_199	Rep2	B	0	0.126399994	0.101599999	0.101350001	0.103016668	0.025049993	-0.00141667
D	8	4	D	ICL_129A	Rep2	B	0	0.109999999	0.107199997	0.101350001	0.103016668	0.008649999	0.004183328
D	9	1	D	ICL_101	Rep3	B	0	0.097599998	0.102399997	0.101350001	0.103016668	-0.003750003	-0.000616671
D	10	2	D	ICL_132	Rep3	B	0	0.097099997	0.101599999	0.101350001	0.103016668	-0.004250004	-0.00141667
D	11	3	D	ICL_199	Rep3	B	0	0.090899996	0.096000001	0.101350001	0.103016668	-0.010450004	-0.007016667
D	12	4	D	ICL_129A	Rep3	B	0	0.099399999	0.104599997	0.101350001	0.103016668	-0.001950002	0.001583329
E	1	1	E	ICL_103	Rep1	B	0	0.105300002	0.107100002	0.101350001	0.103016668	0.003950001	0.004083334
E	2	2	E	ICL_139A	Rep1	B	0	0.171900004	0.134299994	0.101350001	0.103016668	0.070550003	0.031283325
E	3	3	E	ICL_201	Rep1	B	0	0.152400002	0.138099998	0.101350001	0.103016668	0.051050001	0.03508333
E	4	4	E	ICL_184BA	Rep1	B	0	0.148000002	0.138500005	0.101350001	0.103016668	0.046650001	0.035483337
E	5	1	E	ICL_103	Rep2	B	0	0.145600006	0.131099999	0.101350001	0.103016668	0.044250005	0.028083331
E	6	2	E	ICL_139A	Rep2	B	0	0.136000007	0.114399999	0.101350001	0.103016668	0.034650007	0.011383331
E	7	3	E	ICL_201	Rep2	B	0	0.134200007	0.105300002	0.101350001	0.103016668	0.032850006	0.002283333
E	8	4	E	ICL_184BA	Rep2	B	0	0.104599997	0.100900002	0.101350001	0.103016668	0.003249997	-0.002116666
E	9	1	E	ICL_103	Rep3	B	0	0.097000003	0.097900003	0.101350001	0.103016668	-0.004349998	-0.005116665
E	10	2	E	ICL_139A	Rep3	B	0	0.091499999	0.095600002	0.101350001	0.103016668	-0.009850002	-0.007416667
E	11	3	E	ICL_201	Rep3	B	0	0.093199998	0.0973	0.101350001	0.103016668	-0.008150003	-0.005716668
E	12	4	E	ICL_184BA	Rep3	B	0	0.0933	0.096600004	0.101350001	0.103016668	-0.008050001	-0.006416665
F	1	1	F	ICL_108	Rep1	B	0	0.100400001	0.104599997	0.101350001	0.103016668	-0.00095	0.001583329
F	2	2	F	ICL_144	Rep1	B	0	0.160899997	0.1153	0.101350001	0.103016668	0.059549996	0.012283331
F	3	3	F	ICL_208B	Rep1	B	0	0.157700002	0.133900002	0.101350001	0.103016668	0.056350001	0.030883333
F	4	4	F	ICL_20BA	Rep1	B	0	0.153099999	0.141800001	0.101350001	0.103016668	0.051749998	0.038783333
F	5	1	F	ICL_108	Rep2	B	0	0.144199997	0.1259	0.101350001	0.103016668	0.042849996	0.022883332
F	6	2	F	ICL_144	Rep2	B	0	0.131300002	0.097999997	0.101350001	0.103016668	0.029950002	-0.005016671
F	7	3	F	ICL_208B	Rep2	B	0	0.116400003	0.099200003	0.101350001	0.103016668	0.015050003	-0.003816665
F	8	4	F	ICL_20BA	Rep2	B	0	0.0955	0.099200003	0.101350001	0.103016668	-0.005850001	-0.003816665
F	9	1	F	ICL_108	Rep3	B	0	0.091300003	0.095299996	0.101350001	0.103016668	-0.010049998	-0.007716672
F	10	2	F	ICL_144	Rep3	B	0	0.0942	0.099699996	0.101350001	0.103016668	-0.007150001	-0.003316672
F	11	3	F	ICL_208B	Rep3	B	0	0.093999997	0.098300003	0.101350001	0.103016668	-0.007350004	-0.004716666
F	12	4	F	ICL_20BA	Rep3	B	0	0.099799998	0.103699997	0.101350001	0.103016668	-0.001550003	0.000683329
G	1	1	G	ICL_112	Rep1	B	0	0.1021	0.107299998	0.101350001	0.103016668	0.000749999	0.00428333
G	2	2	G	ICL_160	Rep1	B	0	0.113499999	0.100900002	0.101350001	0.103016668	0.012149998	-0.002116666
G	3	3	G	ICL_41	Rep1	B	0	0.128900006	0.105899997	0.101350001	0.103016668	0.027550006	0.002883329
G	4	4	G	ICL_162	Rep1	B	0	0.143999994	0.101599999	0.101350001	0.103016668	0.042649993	-0.00141667
G	5	1	G	ICL_112	Rep2	B	0	0.135800004	0.1039	0.101350001	0.103016668	0.034450003	0.000883332
G	6	2	G	ICL_160	Rep2	B	0	0.118299998	0.102300003	0.101350001	0.103016668	0.016949998	-0.000716665
G	7	3	G	ICL_41	Rep2	B	0	0.104500003	0.109399997	0.101350001	0.103016668	0.003150002	0.006383328
G	8	4	G	ICL_162	Rep2	B	0	0.103100002	0.108800001	0.101350001	0.103016668	0.001750001	0.005783333
G	9	1	G	ICL_112	Rep3	B	0	0.096500002	0.102899998	0.101350001	0.103016668	-0.004849999	-0.00011667
G	10	2	G	ICL_160	Rep3	B	0	0.098499998	0.104199998	0.101350001	0.103016668	-0.002850002	0.00118333
G	11	3	G	ICL_41	Rep3	B	0	0.092100002	0.095700003	0.101350001	0.103016668	-0.009249999	-0.007316665
G	12	4	G	ICL_162	Rep3	B	0	0.094800003	0.097900003	0.101350001	0.103016668	-0.006549998	-0.005116665
H	1	1	H	ICL_114B	Rep1	B	0	0.106899999	0.112599999	0.101350001	0.103016668	0.005549998	0.00958333
H	2	2	H	ICL_172	Rep1	B	0	0.096199997	0.101000004	0.101350001	0.103016668	-0.005150004	-0.002016665
H	3	3	H	ICL_48	Rep1	B	0	0.101599999	0.1039	0.101350001	0.103016668	0.000249998	0.000883332
H	4	4	H	CHLAMY	Rep1	blank	0	0.090899996	0.095700003	0.101350001	0.103016668	-0.010450004	-0.007316665
H	5	1	H	ICL_114B	Rep2	B	0	0.103	0.108400002	0.101350001	0.103016668	0.001649999	0.005383334
H	6	2	H	ICL_172	Rep2	B	0	0.096199997	0.101499997	0.101350001	0.103016668	-0.005150004	-0.001516671
H	7	3	H	ICL_48	Rep2	B	0	0.097800002	0.101300001	0.101350001	0.103016668	-0.003549999	-0.001716667
H	8	4	H	CHLAMY	Rep2	blank	0	0.093800001	0.096900001	0.101350001	0.103016668	-0.00755	-0.006116667
H	9	1	H	ICL_114B	Rep3	B	0	0.102499999	0.105300002	0.101350001	0.103016668	0.001149998	0.002283333
H	10	2	H	ICL_172	Rep3	B	0	0.093900003	0.097199999	0.101350001	0.103016668	-0.007449998	-0.00581667
H	11	3	H	ICL_48	Rep3	B	0	0.100400001	0.102600001	0.101350001	0.103016668	-0.00095	-0.000416668
H	12	4	H	CHLAMY	Rep3	blank	0	0.092	0.096699998	0.101350001	0.103016668	-0.009350001	-0.006316671
A	1	1	A	ICL_186B	Rep1	B	24	0.108900003	0.109099999	0.119133333	0.112516668	-0.01023333	-0.003416669
A	2	2	A	ICL_115	Rep1	B	24	0.1052	0.108599998	0.119133333	0.112516668	-0.013933333	-0.00391667
A	3	3	A	ICL_163	Rep1	B	24	0.1074	0.1109	0.119133333	0.112516668	-0.011733333	-0.001616668
A	4	4	A	ICL_60	Rep1	B	24	0.1131	0.114699997	0.119133333	0.112516668	-0.006033334	0.002183329
A	5	1	A	ICL_186B	Rep2	B	24	0.102700002	0.096100003	0.119133333	0.112516668	-0.016433331	-0.016416665
A	6	2	A	ICL_115	Rep2	B	24	0.104599997	0.106799997	0.119133333	0.112516668	-0.014533336	-0.00571667
A	7	3	A	ICL_163	Rep2	B	24	0.102700002	0.106600001	0.119133333	0.112516668	-0.016433331	-0.005916666
A	8	4	A	ICL_60	Rep2	B	24	0.1074	0.109999999	0.119133333	0.112516668	-0.011733333	-0.002516668
A	9	1	A	ICL_186B	Rep3	B	24	0.102899998	0.1043	0.119133333	0.112516668	-0.016233335	-0.008216668
A	10	2	A	ICL_115	Rep3	B	24	0.099699996	0.100599997	0.119133333	0.112516668	-0.019433337	-0.011916671
A	11	3	A	ICL_163	Rep3	B	24	0.103	0.105599999	0.119133333	0.112516668	-0.016133333	-0.006916668
A	12	4	A	ICL_60	Rep3	B	24	0.105800003	0.1109	0.119133333	0.112516668	-0.013333331	-0.001616668
B	1	1	B	ICL_129B	Rep1	B	24	0.102600001	0.105700001	0.119133333	0.112516668	-0.016533333	-0.006816667
B	2	2	B	ICL_117	Rep1	B	24	0.113200001	0.114299998	0.119133333	0.112516668	-0.005933332	0.00178333
B	3	3	B	ICL_170	Rep1	B	24	0.108000003	0.112000003	0.119133333	0.112516668	-0.011133331	-0.000516664
B	4	4	B	ICL_24	Rep1	B	24	0.1096	0.115800001	0.119133333	0.112516668	-0.009533333	0.003283333
B	5	1	B	ICL_129B	Rep2	B	24	0.104699999	0.108099997	0.119133333	0.112516668	-0.014433334	-0.004416671
B	6	2	B	ICL_117	Rep2	B	24	0.1083	0.112300001	0.119133333	0.112516668	-0.010833333	-0.000216667
B	7	3	B	ICL_170	Rep2	B	24	0.093099996	0.093999997	0.119133333	0.112516668	-0.026033337	-0.018516671
B	8	4	B	ICL_24	Rep2	B	24	0.106700003	0.1096	0.119133333	0.112516668	-0.01243333	-0.002916668
B	9	1	B	ICL_129B	Rep3	B	24	0.096199997	0.100299999	0.119133333	0.112516668	-0.022933337	-0.012216669
B	10	2	B	ICL_117	Rep3	B	24	0.100299999	0.101000004	0.119133333	0.112516668	-0.018833334	-0.011516664
B	11	3	B	ICL_170	Rep3	B	24	0.099100001	0.101499997	0.119133333	0.112516668	-0.020033332	-0.011016671
B	12	4	B	ICL_24	Rep3	B	24	0.098300003	0.107799999	0.119133333	0.112516668	-0.020833331	-0.004716668
C	1	1	C	ICL_100	Rep1	B	24	0.104900002	0.105599999	0.119133333	0.112516668	-0.014233331	-0.006916668
C	2	2	C	ICL_118B	Rep1	B	24	0.1215	0.122500002	0.119133333	0.112516668	0.002366667	0.009983335
C	3	3	C	ICL_116	Rep1	B	24	0.124799997	0.126599997	0.119133333	0.112516668	0.005666663	0.01408333
C	4	4	C	BLANK	Rep1	blank	24	0.098700002	0.102600001	0.119133333	0.112516668	-0.020433332	-0.009916667
C	5	1	C	ICL_100	Rep2	B	24	0.104800001	0.109099999	0.119133333	0.112516668	-0.014333333	-0.003416669
C	6	2	C	ICL_118B	Rep2	B	24	0.1074	0.109999999	0.119133333	0.112516668	-0.011733333	-0.002516668
C	7	3	C	ICL_116	Rep2	B	24	0.114200003	0.118199997	0.119133333	0.112516668	-0.00493333	0.005683329
C	8	4	C	BLANK	Rep2	blank	24	0.100000001	0.105300002	0.119133333	0.112516668	-0.019133332	-0.007216666
C	9	1	C	ICL_100	Rep3	B	24	0.099799998	0.107299998	0.119133333	0.112516668	-0.019333335	-0.005216669
C	10	2	C	ICL_118B	Rep3	B	24	0.112800002	0.114500001	0.119133333	0.112516668	-0.006333331	0.001983333
C	11	3	C	ICL_116	Rep3	B	24	0.111400001	0.112599999	0.119133333	0.112516668	-0.007733333	8.3331E-05
C	12	4	C	BLANK	Rep3	blank	24	0.092200004	0.100000001	0.119133333	0.112516668	-0.02693333	-0.012516666
D	1	1	D	ICL_101	Rep1	B	24	0.115000002	0.115699999	0.119133333	0.112516668	-0.004133331	0.003183331
D	2	2	D	ICL_132	Rep1	B	24	0.103799999	0.107199997	0.119133333	0.112516668	-0.015333335	-0.005316671
D	3	3	D	ICL_199	Rep1	B	24	0.103299998	0.107600003	0.119133333	0.112516668	-0.015833336	-0.004916664
D	4	4	D	ICL_129A	Rep1	B	24	0.103500001	0.104199998	0.119133333	0.112516668	-0.015633332	-0.00831667
D	5	1	D	ICL_101	Rep2	B	24	0.114200003	0.1175	0.119133333	0.112516668	-0.00493333	0.004983332
D	6	2	D	ICL_132	Rep2	B	24	0.100000001	0.103799999	0.119133333	0.112516668	-0.019133332	-0.008716669
D	7	3	D	ICL_199	Rep2	B	24	0.107900001	0.115199998	0.119133333	0.112516668	-0.011233332	0.00268333
D	8	4	D	ICL_129A	Rep2	B	24	0.108900003	0.112899996	0.119133333	0.112516668	-0.01023333	0.000383329
D	9	1	D	ICL_101	Rep3	B	24	0.106899999	0.1109	0.119133333	0.112516668	-0.012233334	-0.001616668
D	10	2	D	ICL_132	Rep3	B	24	0.101800002	0.105999999	0.119133333	0.112516668	-0.017333331	-0.006516669
D	11	3	D	ICL_199	Rep3	B	24	0.091399997	0.100400001	0.119133333	0.112516668	-0.027733336	-0.012116667
D	12	4	D	ICL_129A	Rep3	B	24	0.100699998	0.107900001	0.119133333	0.112516668	-0.018433335	-0.004616667
E	1	1	E	ICL_103	Rep1	B	24	0.114100002	0.116599999	0.119133333	0.112516668	-0.005033332	0.004083332
E	2	2	E	ICL_139A	Rep1	B	24	0.1074	0.110200003	0.119133333	0.112516668	-0.011733333	-0.002316665
E	3	3	E	ICL_201	Rep1	B	24	0.103100002	0.1061	0.119133333	0.112516668	-0.016033332	-0.006416667
E	4	4	E	ICL_184BA	Rep1	B	24	0.110100001	0.1127	0.119133333	0.112516668	-0.009033332	0.000183333
E	5	1	E	ICL_103	Rep2	B	24	0.114699997	0.118500002	0.119133333	0.112516668	-0.004433336	0.005983334
E	6	2	E	ICL_139A	Rep2	B	24	0.100299999	0.105599999	0.119133333	0.112516668	-0.018833334	-0.006916668
E	7	3	E	ICL_201	Rep2	B	24	0.105499998	0.105800003	0.119133333	0.112516668	-0.013633336	-0.006716665
E	8	4	E	ICL_184BA	Rep2	B	24	0.110600002	0.111900002	0.119133333	0.112516668	-0.008533331	-0.000616666
E	9	1	E	ICL_103	Rep3	B	24	0.1065	0.107900001	0.119133333	0.112516668	-0.012633334	-0.004616667
E	10	2	E	ICL_139A	Rep3	B	24	0.098300003	0.101199999	0.119133333	0.112516668	-0.020833331	-0.011316668
E	11	3	E	ICL_201	Rep3	B	24	0.106700003	0.109899998	0.119133333	0.112516668	-0.01243333	-0.00261667
E	12	4	E	ICL_184BA	Rep3	B	24	0.101599999	0.103600003	0.119133333	0.112516668	-0.017533335	-0.008916665
F	1	1	F	ICL_108	Rep1	B	24	0.100199997	0.108000003	0.119133333	0.112516668	-0.018933336	-0.004516665
F	2	2	F	ICL_144	Rep1	B	24	0.100299999	0.1021	0.119133333	0.112516668	-0.018833334	-0.010416668
F	3	3	F	ICL_208B	Rep1	B	24	0.1065	0.110399999	0.119133333	0.112516668	-0.012633334	-0.002116669
F	4	4	F	ICL_20BA	Rep1	B	24	0.107699998	0.112400003	0.119133333	0.112516668	-0.011433336	-0.000116665
F	5	1	F	ICL_108	Rep2	B	24	0.106200002	0.109700002	0.119133333	0.112516668	-0.012933331	-0.002816666
F	6	2	F	ICL_144	Rep2	B	24	0.100400001	0.103500001	0.119133333	0.112516668	-0.018733333	-0.009016667
F	7	3	F	ICL_208B	Rep2	B	24	0.099299997	0.102700002	0.119133333	0.112516668	-0.019833336	-0.009816665
F	8	4	F	ICL_20BA	Rep2	B	24	0.1043	0.106600001	0.119133333	0.112516668	-0.014833334	-0.005916666
F	9	1	F	ICL_108	Rep3	B	24	0.091700003	0.099600002	0.119133333	0.112516668	-0.027433331	-0.012916666
F	10	2	F	ICL_144	Rep3	B	24	0.0999	0.102700002	0.119133333	0.112516668	-0.019233334	-0.009816665
F	11	3	F	ICL_208B	Rep3	B	24	0.100599997	0.103100002	0.119133333	0.112516668	-0.018533337	-0.009416666
F	12	4	F	ICL_20BA	Rep3	B	24	0.104699999	0.106399998	0.119133333	0.112516668	-0.014433334	-0.00611667
G	1	1	G	ICL_112	Rep1	B	24	0.109800003	0.115000002	0.119133333	0.112516668	-0.00933333	0.002483334
G	2	2	G	ICL_160	Rep1	B	24	0.101199999	0.108499996	0.119133333	0.112516668	-0.017933334	-0.004016671
G	3	3	G	ICL_41	Rep1	B	24	0.115800001	0.115400001	0.119133333	0.112516668	-0.003333333	0.002883334
G	4	4	G	ICL_162	Rep1	B	24	0.1193	0.1197	0.119133333	0.112516668	0.000166667	0.007183332
G	5	1	G	ICL_112	Rep2	B	24	0.130400002	0.123099998	0.119133333	0.112516668	0.011266669	0.01058333
G	6	2	G	ICL_160	Rep2	B	24	0.1061	0.108599998	0.119133333	0.112516668	-0.013033333	-0.00391667
G	7	3	G	ICL_41	Rep2	B	24	0.184799999	0.167400002	0.119133333	0.112516668	0.065666666	0.054883335
G	8	4	G	ICL_162	Rep2	B	24	0.120300002	0.1241	0.119133333	0.112516668	0.001166669	0.011583332
G	9	1	G	ICL_112	Rep3	B	24	0.104500003	0.109399997	0.119133333	0.112516668	-0.01463333	-0.003116671
G	10	2	G	ICL_160	Rep3	B	24	0.105499998	0.109099999	0.119133333	0.112516668	-0.013633336	-0.003416669
G	11	3	G	ICL_41	Rep3	B	24	0.105300002	0.106600001	0.119133333	0.112516668	-0.013833332	-0.005916666
G	12	4	G	ICL_162	Rep3	B	24	0.114299998	0.115000002	0.119133333	0.112516668	-0.004833336	0.002483334
H	1	1	H	ICL_114B	Rep1	B	24	0.174700007	0.135800004	0.119133333	0.112516668	0.055566673	0.023283336
H	2	2	H	ICL_172	Rep1	B	24	0.201100007	0.162300006	0.119133333	0.112516668	0.081966673	0.049783338
H	3	3	H	ICL_48	Rep1	B	24	0.118299998	0.118100002	0.119133333	0.112516668	-0.000833335	0.005583335
H	4	4	H	CHLAMY	Rep1	blank	24	0.116099998	0.109300002	0.119133333	0.112516668	-0.003033335	-0.003216665
H	5	1	H	ICL_114B	Rep2	B	24	0.127599999	0.129800007	0.119133333	0.112516668	0.008466666	0.017283339
H	6	2	H	ICL_172	Rep2	B	24	0.104800001	0.1083	0.119133333	0.112516668	-0.014333333	-0.004216667
H	7	3	H	ICL_48	Rep2	B	24	0.115000002	0.117200002	0.119133333	0.112516668	-0.004133331	0.004683334
H	8	4	H	CHLAMY	Rep2	blank	24	0.195199996	0.156599998	0.119133333	0.112516668	0.076066663	0.044083331
H	9	1	H	ICL_114B	Rep3	B	24	0.124200001	0.123300001	0.119133333	0.112516668	0.005066668	0.010783333
H	10	2	H	ICL_172	Rep3	B	24	0.101300001	0.102600001	0.119133333	0.112516668	-0.017833332	-0.009916667
H	11	3	H	ICL_48	Rep3	B	24	0.116499998	0.118100002	0.119133333	0.112516668	-0.002633336	0.005583335
H	12	4	H	CHLAMY	Rep3	blank	24	0.112599999	0.101300001	0.119133333	0.112516668	-0.006533335	-0.011216667
A	1	1	A	ICL_186B	Rep1	B	48	0.108599998	0.108999997	0.101383332	0.103666666	0.007216666	0.005333332
A	2	2	A	ICL_115	Rep1	B	48	0.107199997	0.108800001	0.101383332	0.103666666	0.005816665	0.005133336
A	3	3	A	ICL_163	Rep1	B	48	0.1105	0.111599997	0.101383332	0.103666666	0.009116668	0.007933331
A	4	4	A	ICL_60	Rep1	B	48	0.111500002	0.112499997	0.101383332	0.103666666	0.01011667	0.008833331
A	5	1	A	ICL_186B	Rep2	B	48	0.098999999	0.101199999	0.101383332	0.103666666	-0.002383333	-0.002466666
A	6	2	A	ICL_115	Rep2	B	48	0.105400003	0.107500002	0.101383332	0.103666666	0.004016671	0.003833336
A	7	3	A	ICL_163	Rep2	B	48	0.095399998	0.098999999	0.101383332	0.103666666	-0.005983334	-0.004666666
A	8	4	A	ICL_60	Rep2	B	48	0.107199997	0.109399997	0.101383332	0.103666666	0.005816665	0.005733331
A	9	1	A	ICL_186B	Rep3	B	48	0.101899996	0.103299998	0.101383332	0.103666666	0.000516664	-0.000366668
A	10	2	A	ICL_115	Rep3	B	48	0.100299999	0.101400003	0.101383332	0.103666666	-0.001083333	-0.002266663
A	11	3	A	ICL_163	Rep3	B	48	0.104800001	0.107199997	0.101383332	0.103666666	0.003416669	0.003533331
A	12	4	A	ICL_60	Rep3	B	48	0.102899998	0.106299996	0.101383332	0.103666666	0.001516666	0.002633331
B	1	1	B	ICL_129B	Rep1	B	48	0.1039	0.1052	0.101383332	0.103666666	0.002516668	0.001533334
B	2	2	B	ICL_117	Rep1	B	48	0.112300001	0.113799997	0.101383332	0.103666666	0.010916669	0.010133331
B	3	3	B	ICL_170	Rep1	B	48	0.106299996	0.110200003	0.101383332	0.103666666	0.004916664	0.006533337
B	4	4	B	ICL_24	Rep1	B	48	0.107900001	0.111599997	0.101383332	0.103666666	0.006516669	0.007933331
B	5	1	B	ICL_129B	Rep2	B	48	0.107900001	0.109800003	0.101383332	0.103666666	0.006516669	0.006133338
B	6	2	B	ICL_117	Rep2	B	48	0.100500003	0.103399999	0.101383332	0.103666666	-0.00088333	-0.000266666
B	7	3	B	ICL_170	Rep2	B	48	0.099799998	0.101800002	0.101383332	0.103666666	-0.001583334	-0.001866663
B	8	4	B	ICL_24	Rep2	B	48	0.107100002	0.108800001	0.101383332	0.103666666	0.00571667	0.005133336
B	9	1	B	ICL_129B	Rep3	B	48	0.104699999	0.105300002	0.101383332	0.103666666	0.003316667	0.001633336
B	10	2	B	ICL_117	Rep3	B	48	0.101499997	0.102200001	0.101383332	0.103666666	0.000116665	-0.001466664
B	11	3	B	ICL_170	Rep3	B	48	0.100500003	0.102499999	0.101383332	0.103666666	-0.00088333	-0.001166667
B	12	4	B	ICL_24	Rep3	B	48	0.103500001	0.107000001	0.101383332	0.103666666	0.002116669	0.003333335
C	1	1	C	ICL_100	Rep1	B	48	0.105499998	0.107799999	0.101383332	0.103666666	0.004116666	0.004133334
C	2	2	C	ICL_118B	Rep1	B	48	0.122299999	0.123199999	0.101383332	0.103666666	0.020916667	0.019533334
C	3	3	C	ICL_116	Rep1	B	48	0.113700002	0.115500003	0.101383332	0.103666666	0.01231667	0.011833337
C	4	4	C	BLANK	Rep1	blank	48	0.101300001	0.103299998	0.101383332	0.103666666	-8.3331E-05	-0.000366668
C	5	1	C	ICL_100	Rep2	B	48	0.1052	0.108900003	0.101383332	0.103666666	0.003816668	0.005233337
C	6	2	C	ICL_118B	Rep2	B	48	0.109700002	0.111100003	0.101383332	0.103666666	0.00831667	0.007433337
C	7	3	C	ICL_116	Rep2	B	48	0.123499997	0.125499994	0.101383332	0.103666666	0.022116665	0.021833328
C	8	4	C	BLANK	Rep2	blank	48	0.103299998	0.1074	0.101383332	0.103666666	0.001916666	0.003733334
C	9	1	C	ICL_100	Rep3	B	48	0.1008	0.103600003	0.101383332	0.103666666	-0.000583332	-6.66628E-05
C	10	2	C	ICL_118B	Rep3	B	48	0.115900002	0.116700001	0.101383332	0.103666666	0.01451667	0.013033335
C	11	3	C	ICL_116	Rep3	B	48	0.121699996	0.121200003	0.101383332	0.103666666	0.020316664	0.017533337
C	12	4	C	BLANK	Rep3	blank	48	0.101099998	0.103799999	0.101383332	0.103666666	-0.000283334	0.000133333
D	1	1	D	ICL_101	Rep1	B	48	0.107000001	0.1083	0.101383332	0.103666666	0.005616669	0.004633335
D	2	2	D	ICL_132	Rep1	B	48	0.105400003	0.108000003	0.101383332	0.103666666	0.004016671	0.004333337
D	3	3	D	ICL_199	Rep1	B	48	0.1083	0.110799998	0.101383332	0.103666666	0.006916668	0.007133332
D	4	4	D	ICL_129A	Rep1	B	48	0.105099998	0.105800003	0.101383332	0.103666666	0.003716666	0.002133337
D	5	1	D	ICL_101	Rep2	B	48	0.1184	0.120300002	0.101383332	0.103666666	0.017016668	0.016633337
D	6	2	D	ICL_132	Rep2	B	48	0.106399998	0.107699998	0.101383332	0.103666666	0.005016666	0.004033332
D	7	3	D	ICL_199	Rep2	B	48	0.115900002	0.1193	0.101383332	0.103666666	0.01451667	0.015633335
D	8	4	D	ICL_129A	Rep2	B	48	0.111599997	0.114699997	0.101383332	0.103666666	0.010216665	0.011033331
D	9	1	D	ICL_101	Rep3	B	48	0.111900002	0.113799997	0.101383332	0.103666666	0.01051667	0.010133331
D	10	2	D	ICL_132	Rep3	B	48	0.1074	0.108999997	0.101383332	0.103666666	0.006016668	0.005333332
D	11	3	D	ICL_199	Rep3	B	48	0.099299997	0.101499997	0.101383332	0.103666666	-0.002083335	-0.002166669
D	12	4	D	ICL_129A	Rep3	B	48	0.107199997	0.110200003	0.101383332	0.103666666	0.005816665	0.006533337
E	1	1	E	ICL_103	Rep1	B	48	0.112800002	0.115199998	0.101383332	0.103666666	0.01141667	0.011533332
E	2	2	E	ICL_139A	Rep1	B	48	0.110200003	0.112099998	0.101383332	0.103666666	0.008816671	0.008433332
E	3	3	E	ICL_201	Rep1	B	48	0.109200001	0.111199997	0.101383332	0.103666666	0.007816669	0.007533332
E	4	4	E	ICL_184BA	Rep1	B	48	0.1043	0.105999999	0.101383332	0.103666666	0.002916668	0.002333333
E	5	1	E	ICL_103	Rep2	B	48	0.110600002	0.114100002	0.101383332	0.103666666	0.00921667	0.010433336
E	6	2	E	ICL_139A	Rep2	B	48	0.103399999	0.107699998	0.101383332	0.103666666	0.002016667	0.004033332
