Sampling_date	Sampling_time	Sampling_datetime	Day	Media	Condition	replicate	Measurement_type	Wavelength	Row	Column	Measurement	Filename	t (h)	Content	Measurement_blank_average	Measurement_fixed
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	5	464.0	day1_b+c_5.xlsx	22.0	ICL_117	0.0	464.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	5	259.0	day1_b+c_5.xlsx	22.0	ICL_179B	0.0	259.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	5	642.0	day1_b+c_5.xlsx	22.0	ICL_131	0.0	642.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	5	558.0	day1_b+c_5.xlsx	22.0	ICL_103	0.0	558.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	5	421.0	day1_b+c_5.xlsx	22.0	ICL_117	0.0	421.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	5	267.0	day1_b+c_5.xlsx	22.0	ICL_179B	0.0	267.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	6	438.0	day1_b+c_5.xlsx	22.0	ICL_116	0.0	438.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	6	429.0	day1_b+c_5.xlsx	22.0	ICL_160	0.0	429.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	6	354.0	day1_b+c_5.xlsx	22.0	ICL_132	0.0	354.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	6	452.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	452.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	6	503.0	day1_b+c_5.xlsx	22.0	ICL_116	0.0	503.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	6	151.0	day1_b+c_5.xlsx	22.0	ICL_160	0.0	151.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	6	192.0	day1_b+c_5.xlsx	22.0	ICL_132	0.0	192.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	6	72.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	72.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	7	542.0	day1_b+c_5.xlsx	22.0	ICL_112	0.0	542.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	7	682.0	day1_b+c_5.xlsx	22.0	ICL_129A	0.0	682.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	7	660.0	day1_b+c_5.xlsx	22.0	ICL_48	0.0	660.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	7	263.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	263.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	7	566.0	day1_b+c_5.xlsx	22.0	ICL_112	0.0	566.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	7	626.0	day1_b+c_5.xlsx	22.0	ICL_129A	0.0	626.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	7	623.0	day1_b+c_5.xlsx	22.0	ICL_48	0.0	623.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	7	82.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	82.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	8	303.0	day1_b+c_5.xlsx	22.0	ICL_163	0.0	303.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	8	69.0	day1_b+c_5.xlsx	22.0	ICL_129B	0.0	69.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	8	774.0	day1_b+c_5.xlsx	22.0	ICL_201	0.0	774.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	8	289.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	289.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	8	640.0	day1_b+c_5.xlsx	22.0	ICL_163	0.0	640.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	8	169.0	day1_b+c_5.xlsx	22.0	ICL_129B	0.0	169.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	8	817.0	day1_b+c_5.xlsx	22.0	ICL_201	0.0	817.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	8	69.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	69.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	9	302.0	day1_b+c_5.xlsx	22.0	ICL_24	0.0	302.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	9	324.0	day1_b+c_5.xlsx	22.0	ICL_133	0.0	324.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	9	966.0	day1_b+c_5.xlsx	22.0	ICL_172	0.0	966.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	9	214.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	214.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	9	731.0	day1_b+c_5.xlsx	22.0	ICL_24	0.0	731.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	9	410.0	day1_b+c_5.xlsx	22.0	ICL_133	0.0	410.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	9	920.0	day1_b+c_5.xlsx	22.0	ICL_172	0.0	920.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	9	53.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	53.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	10	458.0	day1_b+c_5.xlsx	22.0	ICL_118B	0.0	458.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	10	334.0	day1_b+c_5.xlsx	22.0	ICL_20BA	0.0	334.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	10	612.0	day1_b+c_5.xlsx	22.0	ICL_184BA	0.0	612.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	10	154.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	154.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	10	251.0	day1_b+c_5.xlsx	22.0	ICL_118B	0.0	251.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	10	284.0	day1_b+c_5.xlsx	22.0	ICL_20BA	0.0	284.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	10	621.0	day1_b+c_5.xlsx	22.0	ICL_184BA	0.0	621.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	10	66.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	66.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	11	227.0	day1_b+c_5.xlsx	22.0	ICL_100	0.0	227.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	11	576.0	day1_b+c_5.xlsx	22.0	ICL_20BB	0.0	576.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	11	760.0	day1_b+c_5.xlsx	22.0	ICL_184BB	0.0	760.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	11	150.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	150.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	11	310.0	day1_b+c_5.xlsx	22.0	ICL_100	0.0	310.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	11	309.0	day1_b+c_5.xlsx	22.0	ICL_20BB	0.0	309.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	11	912.0	day1_b+c_5.xlsx	22.0	ICL_184BB	0.0	912.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	11	92.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	92.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	12	300.0	day1_b+c_5.xlsx	22.0	ICL_108	0.0	300.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	12	182.0	day1_b+c_5.xlsx	22.0	ICL_60	0.0	182.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	12	516.0	day1_b+c_5.xlsx	22.0	ICL_193	0.0	516.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	12	139.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	139.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	12	160.0	day1_b+c_5.xlsx	22.0	ICL_108	0.0	160.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	12	171.0	day1_b+c_5.xlsx	22.0	ICL_60	0.0	171.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	12	605.0	day1_b+c_5.xlsx	22.0	ICL_193	0.0	605.0
16.02.2019	14:19:58	2019-02-16 14:19:58	day1	tp	b+c	5	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	12	155.0	day1_b+c_5.xlsx	22.0	Chlamy	0.0	155.0
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	1	0.2587999999523163	day5_b+c_1.xlsx	120.0	ICL_162	0.11962500108139855	0.13917499887091772
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	1	0.2815000116825104	day5_b+c_1.xlsx	120.0	ICL_115	0.11962500108139855	0.1618750106011118
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	1	0.2922999858856201	day5_b+c_1.xlsx	120.0	ICL_144	0.11962500108139855	0.17267498480422155
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	1	0.3549000024795532	day5_b+c_1.xlsx	120.0	ICL_186A	0.11962500108139855	0.23527500139815466
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	1	0.31610000133514404	day5_b+c_1.xlsx	120.0	ICL_162	0.11962500108139855	0.19647500025374548
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	1	0.31040000915527344	day5_b+c_1.xlsx	120.0	ICL_115	0.11962500108139855	0.19077500807387487
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	1	0.3472999930381775	day5_b+c_1.xlsx	120.0	ICL_144	0.11962500108139855	0.22767499195677893
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	1	0.3450999855995178	day5_b+c_1.xlsx	120.0	ICL_186A	0.11962500108139855	0.22547498451811926
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	2	0.2615000009536743	day5_b+c_1.xlsx	120.0	ICL_202A	0.11962500108139855	0.14187499987227575
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	2	0.28110000491142273	day5_b+c_1.xlsx	120.0	ICL_199	0.11962500108139855	0.16147500383002417
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	2	0.3700999915599823	day5_b+c_1.xlsx	120.0	ICL_41	0.11962500108139855	0.25047499047858374
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	2	0.3249000012874603	day5_b+c_1.xlsx	120.0	ICL_186B	0.11962500108139855	0.20527500020606176
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	2	0.2872999906539917	day5_b+c_1.xlsx	120.0	ICL_202A	0.11962500108139855	0.16767498957259314
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	2	0.30300000309944153	day5_b+c_1.xlsx	120.0	ICL_199	0.11962500108139855	0.18337500201804297
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	2	0.34860000014305115	day5_b+c_1.xlsx	120.0	ICL_41	0.11962500108139855	0.22897499906165258
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	2	0.33500000834465027	day5_b+c_1.xlsx	120.0	ICL_186B	0.11962500108139855	0.2153750072632517
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	3	0.2946000099182129	day5_b+c_1.xlsx	120.0	ICL_202B	0.11962500108139855	0.17497500883681433
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	3	0.3296999931335449	day5_b+c_1.xlsx	120.0	ICL_101	0.11962500108139855	0.21007499205214636
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	3	0.3817000091075897	day5_b+c_1.xlsx	120.0	ICL_114B	0.11962500108139855	0.26207500802619116
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	3	0.33500000834465027	day5_b+c_1.xlsx	120.0	ICL_170	0.11962500108139855	0.2153750072632517
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	3	0.31450000405311584	day5_b+c_1.xlsx	120.0	ICL_202B	0.11962500108139855	0.19487500297171728
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	3	0.33809998631477356	day5_b+c_1.xlsx	120.0	ICL_101	0.11962500108139855	0.218474985233375
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	3	0.37709999084472656	day5_b+c_1.xlsx	120.0	ICL_114B	0.11962500108139855	0.257474989763328
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	3	0.3328000009059906	day5_b+c_1.xlsx	120.0	ICL_170	0.11962500108139855	0.21317499982459204
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	4	0.2872999906539917	day5_b+c_1.xlsx	120.0	ICL_202C	0.11962500108139855	0.16767498957259314
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	4	0.3368000090122223	day5_b+c_1.xlsx	120.0	ICL_139A	0.11962500108139855	0.21717500793082373
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	4	0.36959999799728394	day5_b+c_1.xlsx	120.0	ICL_208B	0.11962500108139855	0.24997499691588537
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	4	0.3725999891757965	day5_b+c_1.xlsx	120.0	ICL_179A	0.11962500108139855	0.25297498809439795
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	4	0.33230000734329224	day5_b+c_1.xlsx	120.0	ICL_202C	0.11962500108139855	0.21267500626189367
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	4	0.35659998655319214	day5_b+c_1.xlsx	120.0	ICL_139A	0.11962500108139855	0.23697498547179358
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	4	0.34880000352859497	day5_b+c_1.xlsx	120.0	ICL_208B	0.11962500108139855	0.2291750024471964
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	4	0.3792000114917755	day5_b+c_1.xlsx	120.0	ICL_179A	0.11962500108139855	0.25957501041037695
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	5	0.25440001487731934	day5_b+c_1.xlsx	120.0	ICL_131	0.11962500108139855	0.13477501379592077
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	5	0.3246000111103058	day5_b+c_1.xlsx	120.0	ICL_103	0.11962500108139855	0.20497501002890722
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	5	0.3950999975204468	day5_b+c_1.xlsx	120.0	ICL_117	0.11962500108139855	0.2754749964390482
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	5	0.37720000743865967	day5_b+c_1.xlsx	120.0	ICL_179B	0.11962500108139855	0.2575750063572611
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	5	0.26260000467300415	day5_b+c_1.xlsx	120.0	ICL_131	0.11962500108139855	0.1429750035916056
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	5	0.34549999237060547	day5_b+c_1.xlsx	120.0	ICL_103	0.11962500108139855	0.2258749912892069
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	5	0.3702000081539154	day5_b+c_1.xlsx	120.0	ICL_117	0.11962500108139855	0.25057500707251684
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	5	0.3659999966621399	day5_b+c_1.xlsx	120.0	ICL_179B	0.11962500108139855	0.24637499558074133
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	6	0.2847000062465668	day5_b+c_1.xlsx	120.0	ICL_116	0.11962500108139855	0.1650750051651682
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	6	0.28769999742507935	day5_b+c_1.xlsx	120.0	ICL_160	0.11962500108139855	0.16807499634368078
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	6	0.3043000102043152	day5_b+c_1.xlsx	120.0	ICL_132	0.11962500108139855	0.18467500912291662
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	6	0.34130001068115234	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.22167500959975378
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	6	0.3127000033855438	day5_b+c_1.xlsx	120.0	ICL_116	0.11962500108139855	0.19307500230414526
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	6	0.31279999017715454	day5_b+c_1.xlsx	120.0	ICL_160	0.11962500108139855	0.19317498909575598
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	6	0.3273000121116638	day5_b+c_1.xlsx	120.0	ICL_132	0.11962500108139855	0.20767501103026526
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	6	0.3384000062942505	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.21877500521285193
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	7	0.28290000557899475	day5_b+c_1.xlsx	120.0	ICL_112	0.11962500108139855	0.1632750044975962
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	7	0.28859999775886536	day5_b+c_1.xlsx	120.0	ICL_129A	0.11962500108139855	0.1689749966774668
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	7	0.2500999867916107	day5_b+c_1.xlsx	120.0	ICL_48	0.11962500108139855	0.13047498571021215
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	7	0.3375999927520752	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.21797499167067663
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	7	0.31790000200271606	day5_b+c_1.xlsx	120.0	ICL_112	0.11962500108139855	0.1982750009213175
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	7	0.2824999988079071	day5_b+c_1.xlsx	120.0	ICL_129A	0.11962500108139855	0.16287499772650854
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	7	0.2881999909877777	day5_b+c_1.xlsx	120.0	ICL_48	0.11962500108139855	0.16857498990637915
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	7	0.3255999982357025	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.20597499715430395
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	8	0.25200000405311584	day5_b+c_1.xlsx	120.0	ICL_163	0.11962500108139855	0.13237500297171728
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	8	0.3312999904155731	day5_b+c_1.xlsx	120.0	ICL_129B	0.11962500108139855	0.21167498933417456
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	8	0.298799991607666	day5_b+c_1.xlsx	120.0	ICL_201	0.11962500108139855	0.17917499052626745
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	8	0.32829999923706055	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.20867499815566198
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	E	8	0.25920000672340393	day5_b+c_1.xlsx	120.0	ICL_163	0.11962500108139855	0.13957500564200537
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	F	8	0.33820000290870667	day5_b+c_1.xlsx	120.0	ICL_129B	0.11962500108139855	0.2185750018273081
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	G	8	0.28700000047683716	day5_b+c_1.xlsx	120.0	ICL_201	0.11962500108139855	0.1673749993954386
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	H	8	0.273499995470047	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.15387499438864843
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	A	9	0.25200000405311584	day5_b+c_1.xlsx	120.0	ICL_24	0.11962500108139855	0.13237500297171728
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	B	9	0.32179999351501465	day5_b+c_1.xlsx	120.0	ICL_133	0.11962500108139855	0.20217499243361609
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	C	9	0.2296999990940094	day5_b+c_1.xlsx	120.0	ICL_172	0.11962500108139855	0.11007499801261085
20.02.2019	16:17:47	2019-02-20 16:17:47	day5	tp	b+c	1	Absorbance	750_nm	D	9	0.336899995803833	day5_b+c_1.xlsx	120.0	Chlamy	0.11962500108139855	0.21727499472243444
